"Key","Group","CTACCT","CTDESC","Type","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total","FERC","LABOR"
"KygerMAINT003-1-20-401-20-320-512-203-5","MAINT","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Actual","6415.43","582.89","2363.98","39243.62","1369.44","8225.86","23183.37","2243.08","1929.7","41045.8","-9203.82","65.3","117464.65","512-2","LABOR"
"KygerMAINT003-1-20-401-20-320-512-203-5","MAINT","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerMAINT003-1-20-401-20-320-512-203-5","MAINT","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","FcastActuals","6415.43","582.89","2363.98","39243.62","1369.44","8225.86","23183.37","2243.08","1929.7","41045.8","-9203.82","0","117399.35","512-2","LABOR"
"KygerMAINT003-1-20-401-20-320-512-203-5","MAINT","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerMAINT003-1-20-401-20-320-512-203-5","MAINT","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Variance","6415.43","582.89","2363.98","39243.62","1369.44","8225.86","23183.37","2243.08","1929.7","41045.8","-9203.82","0","117399.35","512-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-512-203-4","PLANNED-01","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Actual","0","0","0","1357.42","0","0","0","0","4401.49","17903.3","0","0","23662.21","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-203-4","PLANNED-01","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Budget","0","0","0","10000","0","0","0","0","0","30000","0","0","40000","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-203-4","PLANNED-01","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","FcastActuals","0","0","0","1357.42","0","0","0","0","4401.49","17903.3","0","0","23662.21","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-203-4","PLANNED-01","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Forecast","0","0","0","8000","0","0","0","0","30000","0","0","0","38000","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-203-4","PLANNED-01","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Variance","0","0","0","-6642.58","0","0","0","0","-25598.510000000002","17903.3","0","0","-16337.79","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-203-5","PLANNED-01","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Actual","0","0","0","10266.82","-4747.03","0","0","0","483.84","-108.18","-52.68","0","5842.77","512-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-512-203-5","PLANNED-01","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-512-203-5","PLANNED-01","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","FcastActuals","0","0","0","10266.82","-4747.03","0","0","0","483.84","-108.18","-52.68","0","5842.7699999999995","512-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-512-203-5","PLANNED-01","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-512-203-5","PLANNED-01","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Variance","0","0","0","10266.82","-4747.03","0","0","0","483.84","-108.18","-52.68","0","5842.7699999999995","512-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-512-203-4","PLANNED-02","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Actual","0","0","0","35675.53","28479.15","-10299.98","-1058.48","0","18094.73","5259.61","0","0","76150.56","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-203-4","PLANNED-02","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Budget","0","0","0","10000","0","0","0","0","0","30000","0","0","40000","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-203-4","PLANNED-02","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","FcastActuals","0","0","0","35675.53","28479.15","-10299.98","-1058.48","0","18094.73","5259.61","0","0","76150.56","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-203-4","PLANNED-02","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Forecast","0","0","0","8000","0","0","0","0","20000","10000","0","0","38000","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-203-4","PLANNED-02","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Variance","0","0","0","27675.53","28479.15","-10299.98","-1058.48","0","-1905.2700000000004","-4740.39","0","0","36150.56","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-203-5","PLANNED-02","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Actual","0","0","0","4420.25","-523.24","0","0","0","995","-333.78","-52.68","0","4505.55","512-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-512-203-5","PLANNED-02","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-512-203-5","PLANNED-02","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","FcastActuals","0","0","0","4420.25","-523.24","0","0","0","995","-333.78","-52.68","0","4505.55","512-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-512-203-5","PLANNED-02","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-512-203-5","PLANNED-02","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Variance","0","0","0","4420.25","-523.24","0","0","0","995","-333.78","-52.68","0","4505.55","512-2","LABOR"
"KygerPLANNED-03003-1-20-401-20-320-512-203-4","PLANNED-03","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Actual","0","600","250","5031.56","193635.46","0","0","0","0","0","0","0","199517.02","512-2","OTHER"
"KygerPLANNED-03003-1-20-401-20-320-512-203-4","PLANNED-03","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Budget","0","0","0","0","260000","0","0","0","0","0","0","0","260000","512-2","OTHER"
"KygerPLANNED-03003-1-20-401-20-320-512-203-4","PLANNED-03","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","FcastActuals","0","600","250","5031.56","193635.46","0","0","0","0","0","0","0","199517.02","512-2","OTHER"
"KygerPLANNED-03003-1-20-401-20-320-512-203-4","PLANNED-03","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Forecast","0","0","200000","7500","197500","0","0","0","0","10000","0","0","415000","512-2","OTHER"
"KygerPLANNED-03003-1-20-401-20-320-512-203-4","PLANNED-03","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Variance","0","600","-199750","-2468.4399999999996","-3864.540000000008","0","0","0","0","-10000","0","0","-60482.98000000001","512-2","OTHER"
"KygerPLANNED-03003-1-20-401-20-320-512-203-5","PLANNED-03","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Actual","0","0","0","12277.13","27431.17","-9398.36","0","0","0","105.36","-52.68","0","30362.62","512-2","LABOR"
"KygerPLANNED-03003-1-20-401-20-320-512-203-5","PLANNED-03","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-03003-1-20-401-20-320-512-203-5","PLANNED-03","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","FcastActuals","0","0","0","12277.13","27431.17","-9398.36","0","0","0","105.36","-52.68","0","30362.619999999995","512-2","LABOR"
"KygerPLANNED-03003-1-20-401-20-320-512-203-5","PLANNED-03","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-03003-1-20-401-20-320-512-203-5","PLANNED-03","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Variance","0","0","0","12277.13","27431.17","-9398.36","0","0","0","105.36","-52.68","0","30362.619999999995","512-2","LABOR"
"KygerPLANNED-04003-1-20-401-20-320-512-203-4","PLANNED-04","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Actual","0","0","0","1144.35","5295.29","125","0","0","0","0","0","0","6564.64","512-2","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-203-4","PLANNED-04","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Budget","0","0","0","0","10000","0","0","0","0","0","0","0","10000","512-2","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-203-4","PLANNED-04","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","FcastActuals","0","0","0","1144.35","5295.29","125","0","0","0","0","0","0","6564.639999999999","512-2","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-203-4","PLANNED-04","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Forecast","0","0","0","7500","500","0","0","0","0","5000","0","0","13000","512-2","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-203-4","PLANNED-04","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Variance","0","0","0","-6355.65","4795.29","125","0","0","0","-5000","0","0","-3435.36","512-2","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-203-5","PLANNED-04","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Actual","0","0","0","0","1253.49","-647.94","0","0","0","4338.26","-2169.13","0","2774.68","512-2","LABOR"
"KygerPLANNED-04003-1-20-401-20-320-512-203-5","PLANNED-04","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-04003-1-20-401-20-320-512-203-5","PLANNED-04","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","FcastActuals","0","0","0","0","1253.49","-647.94","0","0","0","4338.26","-2169.13","0","2774.6800000000003","512-2","LABOR"
"KygerPLANNED-04003-1-20-401-20-320-512-203-5","PLANNED-04","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-04003-1-20-401-20-320-512-203-5","PLANNED-04","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Variance","0","0","0","0","1253.49","-647.94","0","0","0","4338.26","-2169.13","0","2774.6800000000003","512-2","LABOR"
"KygerPLANNED-05003-1-20-401-20-320-512-203-4","PLANNED-05","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Actual","0","0","225781.87","30461.98","52951.82","375","0","0","0","0","0","0","309570.67","512-2","OTHER"
"KygerPLANNED-05003-1-20-401-20-320-512-203-4","PLANNED-05","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Budget","0","0","0","0","360000","0","0","0","0","0","0","0","360000","512-2","OTHER"
"KygerPLANNED-05003-1-20-401-20-320-512-203-4","PLANNED-05","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","FcastActuals","0","0","225781.87","30461.98","52951.82","375","0","0","0","0","0","0","309570.67","512-2","OTHER"
"KygerPLANNED-05003-1-20-401-20-320-512-203-4","PLANNED-05","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Forecast","0","0","0","38500","18500","0","0","0","0","0","0","0","57000","512-2","OTHER"
"KygerPLANNED-05003-1-20-401-20-320-512-203-4","PLANNED-05","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Variance","0","0","225781.87","-8038.02","34451.82","375","0","0","0","0","0","0","-50429.32999999999","512-2","OTHER"
"KygerPLANNED-05003-1-20-401-20-320-512-203-5","PLANNED-05","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Actual","0","0","11629.99","311.6","34686.53","-10166.42","5219.82","0","0","0","0","0","41681.52","512-2","LABOR"
"KygerPLANNED-05003-1-20-401-20-320-512-203-5","PLANNED-05","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-05003-1-20-401-20-320-512-203-5","PLANNED-05","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","FcastActuals","0","0","11629.99","311.6","34686.53","-10166.42","5219.82","0","0","0","0","0","41681.52","512-2","LABOR"
"KygerPLANNED-05003-1-20-401-20-320-512-203-5","PLANNED-05","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-05003-1-20-401-20-320-512-203-5","PLANNED-05","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Variance","0","0","11629.99","311.6","34686.53","-10166.42","5219.82","0","0","0","0","0","41681.52","512-2","LABOR"
"KygerUNPLANNED003-1-20-401-20-320-512-203-4","UNPLANNED","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Actual","12595.35","0","0","752.32","0","0","0","0","0","0","0","770.85","14118.52","512-2","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-203-4","UNPLANNED","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-203-4","UNPLANNED","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","FcastActuals","12595.35","0","0","752.32","0","0","0","0","0","0","0","0","13347.67","512-2","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-203-4","UNPLANNED","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-203-4","UNPLANNED","003-1-20-401-20-320-512-203-4","AIR PREHEATERS","Variance","12595.35","0","0","752.32","0","0","0","0","0","0","0","0","13347.67","512-2","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-203-5","UNPLANNED","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Actual","824.22","0","405.76","0","0","0","0","96.58","0","0","0","0","1326.56","512-2","LABOR"
"KygerUNPLANNED003-1-20-401-20-320-512-203-5","UNPLANNED","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerUNPLANNED003-1-20-401-20-320-512-203-5","UNPLANNED","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","FcastActuals","824.22","0","405.76","0","0","0","0","96.58","0","0","0","0","1326.56","512-2","LABOR"
"KygerUNPLANNED003-1-20-401-20-320-512-203-5","UNPLANNED","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerUNPLANNED003-1-20-401-20-320-512-203-5","UNPLANNED","003-1-20-401-20-320-512-203-5","AIR PREHEATERS","Variance","824.22","0","405.76","0","0","0","0","96.58","0","0","0","0","1326.56","512-2","LABOR"
"KygerMAINT003-1-20-401-20-320-512-206-4","MAINT","003-1-20-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","Actual","2884.4","9510.86","3638.37","0","296.99","6516.75","2354.52","5496.55","9196.01","112","4533.67","0","44540.12","512-2","OTHER"
"KygerMAINT003-1-20-401-20-320-512-206-4","MAINT","003-1-20-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","Budget","4000","4000","4000","4000","4000","4000","4000","4000","4000","4000","4000","4000","48000","512-2","OTHER"
"KygerMAINT003-1-20-401-20-320-512-206-4","MAINT","003-1-20-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","FcastActuals","2884.4","9510.86","3638.37","0","296.99","6516.75","2354.52","5496.55","9196.01","112","4533.67","4000","48540.12","512-2","OTHER"
"KygerMAINT003-1-20-401-20-320-512-206-4","MAINT","003-1-20-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","Forecast","4000","4000","4000","4000","4000","4000","4000","4000","4000","4000","4000","4000","48000","512-2","OTHER"
"KygerMAINT003-1-20-401-20-320-512-206-4","MAINT","003-1-20-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","Variance","-1115.6","5510.860000000001","-361.6300000000001","-4000","-3703.01","2516.75","-1645.48","1496.5500000000002","5196.01","-3888","533.6700000000001","0","540.1200000000003","512-2","OTHER"
"KygerMAINT003-1-20-401-20-320-512-206-5","MAINT","003-1-20-401-20-320-512-206-5","AIR&GAS DUCT&DAMPER","Actual","6971.11","2620.9","2741.52","11886.16","2926.66","4772.11","-102.95","3487.19","3184.34","-1050.95","8840.41","-629.93","45646.57","512-2","LABOR"
"KygerMAINT003-1-20-401-20-320-512-206-5","MAINT","003-1-20-401-20-320-512-206-5","AIR&GAS DUCT&DAMPER","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerMAINT003-1-20-401-20-320-512-206-5","MAINT","003-1-20-401-20-320-512-206-5","AIR&GAS DUCT&DAMPER","FcastActuals","6971.11","2620.9","2741.52","11886.16","2926.66","4772.11","-102.95","3487.19","3184.34","-1050.95","8840.41","0","46276.500000000015","512-2","LABOR"
"KygerMAINT003-1-20-401-20-320-512-206-5","MAINT","003-1-20-401-20-320-512-206-5","AIR&GAS DUCT&DAMPER","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerMAINT003-1-20-401-20-320-512-206-5","MAINT","003-1-20-401-20-320-512-206-5","AIR&GAS DUCT&DAMPER","Variance","6971.11","2620.9","2741.52","11886.16","2926.66","4772.11","-102.95","3487.19","3184.34","-1050.95","8840.41","0","46276.500000000015","512-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-512-206-4","PLANNED-01","003-1-20-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","Actual","0","0","0","0","0","0","0","4669.11","1793.16","0","0","0","6462.27","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-206-4","PLANNED-01","003-1-20-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","Budget","0","0","0","1500","0","0","0","0","0","92000","0","0","93500","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-206-4","PLANNED-01","003-1-20-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","FcastActuals","0","0","0","0","0","0","0","4669.11","1793.16","0","0","0","6462.2699999999995","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-206-4","PLANNED-01","003-1-20-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","Forecast","0","0","0","1500","0","0","0","0","16350","69150","0","0","87000","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-206-4","PLANNED-01","003-1-20-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","Variance","0","0","0","-1500","0","0","0","4669.11","-14556.84","-69150","0","0","-87037.73","512-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-206-5","PLANNED-01","003-1-20-401-20-320-512-206-5","AIR&GAS DUCT&DAMPER","Actual","0","0","0","1415.08","-654.28","0","0","0","1131.56","975.64","-210.72","0","2657.28","512-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-512-206-5","PLANNED-01","003-1-20-401-20-320-512-206-5","AIR&GAS DUCT&DAMPER","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-512-206-5","PLANNED-01","003-1-20-401-20-320-512-206-5","AIR&GAS DUCT&DAMPER","FcastActuals","0","0","0","1415.08","-654.28","0","0","0","1131.56","975.64","-210.72","0","2657.28","512-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-512-206-5","PLANNED-01","003-1-20-401-20-320-512-206-5","AIR&GAS DUCT&DAMPER","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-512-206-5","PLANNED-01","003-1-20-401-20-320-512-206-5","AIR&GAS DUCT&DAMPER","Variance","0","0","0","1415.08","-654.28","0","0","0","1131.56","975.64","-210.72","0","2657.28","512-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-512-206-4","PLANNED-02","003-1-20-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","Actual","0","0","0","0","42595.95","0","0","4669.81","0","0","0","0","47265.76","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-206-4","PLANNED-02","003-1-20-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","Budget","0","0","0","1500","0","0","0","0","0","212000","0","0","213500","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-206-4","PLANNED-02","003-1-20-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","FcastActuals","0","0","0","0","42595.95","0","0","4669.81","0","0","0","0","47265.759999999995","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-206-4","PLANNED-02","003-1-20-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","Forecast","0","0","0","121500","0","0","0","0","45500","40000","0","0","207000","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-206-4","PLANNED-02","003-1-20-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","Variance","0","0","0","-121500","42595.95","0","0","4669.81","-45500","-40000","0","0","-166234.24","512-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-206-5","PLANNED-02","003-1-20-401-20-320-512-206-5","AIR&GAS DUCT&DAMPER","Actual","0","0","0","1415.08","-248.52","0","0","0","2640.32","959.92","0","0","4766.8","512-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-512-206-5","PLANNED-02","003-1-20-401-20-320-512-206-5","AIR&GAS DUCT&DAMPER","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-512-206-5","PLANNED-02","003-1-20-401-20-320-512-206-5","AIR&GAS DUCT&DAMPER","FcastActuals","0","0","0","1415.08","-248.52","0","0","0","2640.32","959.92","0","0","4766.8","512-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-512-206-5","PLANNED-02","003-1-20-401-20-320-512-206-5","AIR&GAS DUCT&DAMPER","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-512-206-5","PLANNED-02","003-1-20-401-20-320-512-206-5","AIR&GAS DUCT&DAMPER","Variance","0","0","0","1415.08","-248.52","0","0","0","2640.32","959.92","0","0","4766.8","512-2","LABOR"
